Course Number,Fee,
PSYC614,$5.00,
PSYC615,$5.00,
PSYC616,$5.00,
PSYC617,$5.00,
PSYC618,$5.00,
PSYC619,$5.00,
PSYC620,$5.00,
PSYC621,$5.00,
PSYC623,$10.00,
PSYC624,$5.00,
PSYC626,$5.00,
PSYC627,$10.00,
PSYC628,$5.00,
PSYC629,$5.00,
PSYC630,$5.00,
PSYC633,$5.00,
PSYC634,$5.00,
PSYC636,$5.00,
PSYC637,$5.00,
PSYC638,$5.00,
PSYC639,$5.00,
PSYC649,$5.00,
PSYC670,$10.00,
PSYC671,$10.00,
PSYC672,$10.00,
PSYC673,$10.00,
PSYC674,$10.00,
PSYC678,$75.00,
PSYC680,$5.00,
PSYC681,$5.00,
PSYC682,$5.00,
PSYC684,$5.00,
PSYC685,$5.00,
PSYC689,$5.00,
PSYC691,$10.00,
PSYC697,$5.00,
SOCI205,$10.00,
SOCI206,$10.00,
SOCI207,$10.00,
SOCI210,$10.00,
SOCI211,$10.00,
SOCI220,$35.00,
SOCI229,$10.00,
SOCI230,$10.00,
SOCI302,$6.00,
SOCI304,$10.00,
SOCI305,$10.00,
SOCI306,$10.00,
SOCI310,$3.00,
SOCI312,$10.00,
SOCI313,$10.00,
SOCI314,$10.00,
SOCI315,$10.00,
SOCI316,$10.00,
SOCI317,$10.00,
SOCI319,$45.00,
SOCI320,$10.00,
SOCI321,$10.00,
SOCI322,$10.00,
SOCI323,$10.00,
SOCI324,$10.00,
SOCI325,$10.00,
SOCI326,$10.00,
SOCI327,$10.00,
SOCI328,$10.00,
SOCI329,$10.00,
SOCI330,$10.00,
SOCI332,$3.00,
SOCI335,$10.00,
SOCI337,$10.00,
SOCI340,$10.00,
SOCI350,$10.00,
SOCI403,$10.00,
SOCI404,$10.00,
SOCI407,$10.00,
SOCI411,$10.00,
SOCI412,$10.00,
SOCI413,$10.00,
SOCI415,$10.00,
SOCI419,$10.00,
SOCI420,$35.00,
SOCI423,$10.00,
SOCI424,$10.00,
SOCI426,$10.00,
SOCI430,$10.00,
SOCI445,$10.00,
SOCI460,$10.00,
SOCI463,$10.00,
SOCI484,$75.00,
SOCI623,$35.00,
SOCI624,$35.00,
SOCI631,$35.00,
SOCI633,$10.00,
WGST343,$10.00,
WGST367,$16.00,
WGST403,$5.00,
BIOL101,$108.06,
BIOL107,$108.06,
BIOL111,$108.06,
BIOL112,$108.06,
BIOL123,$108.06,
BIOL124,$108.06,
BIOL206,$108.06,
BIOL213,$108.06,
BIOL214,$108.06,
BIOL301,$0.00,
BIOL301,$0.00,
BIOL304,$108.06,
BIOL318,$108.06,
BIOL319,$108.06,
BIOL320,$108.06,
BIOL328,$108.06,
BIOL328,$0.00,
BIOL335,$108.06,
BIOL344,$108.06,
BIOL350,$108.33,
BIOL351,$108.06,
BIOL352,$108.06,
BIOL358,$108.06,
BIOL358,$35.00,
BIOL388,$108.06,
BIOL401,$140.31,
BIOL423,$108.06,
BIOL430,$154.00,
BIOL430,$0.00,
BIOL435,$108.06,
BIOL438,$108.06,
BIOL440,$108.06,
BIOL440,$75.00,
BIOL450,$108.06,
BIOL451,$108.06,
BIOL452,$108.06,
BIOL455,$108.06,
BIOL602,$108.06,
BIOL603,$108.06,
BIOL604,$108.06,
BIOL651,$108.06,
CHEM111,$133.35,
CHEM112,$133.35,
CHEM113,$133.35,
CHEM114,$133.35,
CHEM116,$133.35,
CHEM117,$133.35,
CHEM231,$133.35,
CHEM234,$133.35,
CHEM237,$133.35,
CHEM238,$133.35,
CHEM242,$133.35,
CHEM318,$133.35,
CHEM320,$133.35,
CHEM325,$133.35,
CHEM326,$133.35,
CHEM334,$133.35,
CHEM433,$133.35,
CHEM434,$133.35,
CHEM474,$133.35,
CHEM640,$135.00,
CHEM641,$133.35,
SCEN201,$105.00,
SCEN289,$82.50,
SCEN292,$75.00,
SCEN292,$75.00,
SCEN292,$75.00,
SCEN292,$75.00,
SCEN292,$75.00,
SCEN292,$75.00,
SCEN292,$75.00,
SCEN292,$75.00,
SCEN292,$75.00,
SCEN292,$75.00,
SCEN292,$75.00,
SCEN292,$75.00,
SCEN292,$75.00,
SCEN292,$75.00,
SCEN292,$75.00,
SCEN292,$75.00,
SCEN292,$75.00,
SCEN392,$75.00,
SCEN392,$75.00,
SCEN392,$75.00,
SCEN392,$75.00,
SCEN392,$75.00,
SCEN392,$75.00,
SCEN392,$75.00,
SCEN392,$75.00,
SCEN392,$75.00,
SCEN489,$82.50,
SCEN492,$75.00,
SCEN492,$75.00,
SCEN492,$75.00,
SCEN492,$75.00,
SCEN492,$75.00,
SCEN492,$75.00,
SCEN492,$75.00,
SCEN492,$75.00,
SCEN492,$75.00,
MATH102,$17.00,
MATH103,$17.00,
MATH131,$115.35,
MATH141,$115.35,
MATH142,$115.35,
MATH147,$42.00,
MATH148,$42.00,
MATH150,$42.00,
MATH151,$180.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH151,$0.00,
MATH152,$173.35,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH152,$0.00,
MATH166,$115.35,
MATH167,$42.00,
MATH171,$17.00,
MATH172,$17.00,
MATH220,$17.00,
MATH221,$17.00,
MATH251,$70.35,
MATH253,$173.35,
MATH289,$17.00,
MATH302,$17.00,
MATH304,$17.00,
MATH308,$192.00,
MATH309,$17.00,
MATH311,$17.00,
MATH323,$17.00,
MATH325,$17.00,
MATH365,$17.00,
MATH366,$17.00,
MATH367,$17.00,
MATH368,$17.00,
MATH375,$17.00,
MATH376,$17.00,
MATH396,$17.00,
MATH401,$17.00,
MATH409,$53.00,
MATH409,$53.00,
MATH409,$17.00,
MATH409,$17.00,
MATH409,$17.00,
MATH409,$17.00,
MATH409,$17.00,
MATH409,$17.00,
MATH410,$17.00,
MATH411,$17.00,
MATH414,$120.00,
MATH415,$17.00,
MATH416,$17.00,
MATH417,$120.00,
MATH423,$17.00,
MATH437,$120.00,
MATH442,$120.00,
MATH470,$53.00,
MATH470,$53.00,
MATH485,$53.00,
MATH485,$53.00,
MATH601,$17.00,
MATH602,$17.00,
MATH602,$53.00,
MATH602,$53.00,
MATH607,$17.00,
MATH608,$17.00,
MATH609,$120.00,
MATH609,$53.00,
MATH609,$53.00,
MATH610,$120.00,
MATH610,$53.00,
MATH610,$53.00,
MATH613,$17.00,
MATH617,$17.00,
MATH618,$17.00,
MATH622,$17.00,
MATH623,$17.00,
MATH627,$17.00,
MATH629,$53.00,
MATH629,$53.00,
MATH630,$17.00,
MATH636,$17.00,
MATH637,$17.00,
MATH639,$120.00,
MATH639,$53.00,
MATH639,$53.00,
MATH640,$53.00,
MATH640,$53.00,
MATH641,$17.00,
MATH642,$17.00,
MATH645,$53.00,
MATH645,$53.00,
MATH646,$53.00,
MATH646,$53.00,
MATH653,$17.00,
MATH654,$17.00,
MATH662,$53.00,
MATH662,$53.00,
MATH664,$53.00,
MATH664,$53.00,
MATH666,$53.00,
MATH666,$53.00,
MATH673,$53.00,
MATH673,$53.00,
MATH685,$53.00,
MATH685,$53.00,
MATH689,$53.00,
MATH689,$53.00,
MATH696,$53.00,
MATH696,$53.00,
ASTR102,$74.90,
ASTR111,$74.90,
ASTR289,$74.90,
PHYS201,$113.50,
PHYS202,$113.50,
PHYS205,$83.50,
PHYS208,$113.50,
PHYS218,$113.50,
PHYS219,$113.50,
PHYS225,$63.90,
PHYS327,$63.90,
PHYS425,$63.90,
PHYS426,$63.90,
PHYS666,$62.80,
PHYS685,$22.99,
STAT201,$65.00,
STAT211,$55.00,
STAT212,$30.00,
STAT301,$82.00,
STAT302,$85.00,
STAT303,$82.00,
STAT307,$30.00,
STAT407,$30.00,
STAT408,$30.00,
STAT414,$80.00,
STAT601,$100.00,
STAT601,$69.00,
STAT601,$69.00,
STAT604,$100.00,
STAT604,$69.00,
STAT604,$69.00,
STAT605,$50.00,
STAT607,$30.00,
STAT607,$69.00,
STAT607,$69.00,
STAT608,$30.00,
STAT608,$69.00,
STAT608,$69.00,
STAT610,$30.00,
STAT611,$30.00,
STAT612,$30.00,
STAT613,$30.00,
STAT614,$30.00,
STAT616,$30.00,
STAT620,$30.00,
STAT626,$100.00,
STAT626,$69.00,
STAT626,$69.00,
STAT627,$30.00,
STAT630,$100.00,
STAT630,$69.00,
STAT630,$69.00,
STAT632,$30.00,
STAT636,$30.00,
STAT636,$69.00,
STAT636,$69.00,
STAT641,$30.00,
STAT641,$69.00,
STAT641,$69.00,
STAT642,$30.00,
STAT642,$69.00,
STAT642,$69.00,
STAT643,$30.00,
STAT643,$69.00,
STAT643,$69.00,
STAT644,$30.00,
STAT644,$69.00,
STAT644,$69.00,
STAT647,$30.00,
STAT648,$50.00,
STAT651,$140.00,
STAT651,$69.00,
STAT651,$69.00,
STAT652,$140.00,
STAT652,$69.00,
STAT652,$69.00,
STAT653,$105.00,
STAT653,$69.00,
STAT653,$69.00,
STAT655,$50.00,
STAT657,$100.00,
STAT657,$69.00,
STAT657,$69.00,
STAT659,$30.00,
STAT659,$69.00,
STAT659,$69.00,
STAT661,$50.00,
STAT662,$50.00,
STAT665,$50.00,
STAT671,$50.00,
STAT673,$30.00,
STAT681,$30.00,
STAT681,$69.00,
STAT681,$69.00,
STAT684,$100.00,
STAT684,$69.00,
STAT684,$69.00,
STAT685,$100.00,
STAT685,$69.00,
STAT685,$69.00,
STAT689,$100.00,
STAT689,$69.00,
STAT689,$69.00,
STAT691,$200.00,
BIMS291,$90.00,
BIMS301,$90.00,
BIMS320,$90.00,
BIMS392,$75.00,
BIMS392,$75.00,
BIMS392,$75.00,
BIMS392,$75.00,
BIMS392,$75.00,
BIMS405,$90.00,
BIMS421,$90.00,
BIMS452,$90.00,
BIMS470,$90.00,
BIMS481,$90.00,
BIMS484,$90.00,
BIMS489,$90.00,
BIMS491,$90.00,
BIMS492,$75.00,
BIMS492,$75.00,
BIMS492,$75.00,
BIMS492,$75.00,
BIMS492,$75.00,
VMID912,$2.00,
VMID912,$9.00,
VMID913,$4.00,
VMID913,$9.00,
VMID921,$2.00,
VMID921,$9.00,
VMID922,$2.00,
VMID922,$9.00,
VMID923,$5.00,
VMID923,$48.00,
VMID924,$5.00,
VMID924,$28.00,
VMID935,$10.00,
VMID935,$60.00,
VMID936,$27.00,
VMID941,$17.00,
VMID945,$5.00,
VMID945,$28.00,
VMID952,$5.00,
VMID952,$28.00,
VMID960,$5.00,
VMID960,$28.00,
VMID961,$5.00,
VMID961,$28.00,
VMID962,$5.00,
VMID962,$28.00,
VMID963,$5.00,
VMID963,$28.00,
VMID975,$10.00,
VMID980,$10.00,
VMID981,$10.00,
VMID989,$10.00,
VAPH989,$10.00,
VIBS305,$90.00,
VIBS343,$90.00,
VIBS404,$90.00,
VIBS409,$90.00,
VIBS413,$90.00,
VIBS418,$90.00,
VIBS420,$90.00,
VIBS432,$90.00,
VIBS443,$90.00,
VIBS450,$90.00,
VIBS451,$90.00,
VIBS489,$90.00,
VIBS490,$90.00,
VIBS601,$90.00,
VIBS602,$90.00,
VIBS603,$90.00,
VIBS604,$90.00,
VIBS607,$90.00,
VIBS608,$90.00,
VIBS609,$90.00,
VIBS610,$90.00,
VIBS640,$90.00,
VIBS650,$90.00,
VLAM954,$10.00,
VLAM985,$10.00,
VLCS409,$90.00,
VPAR601,$10.00,
VPAR601,$60.00,
VPAR604,$10.00,
VPAR604,$60.00,
VPAR685,$10.00,
VPAR685,$90.00,
VPAR689,$10.00,
VPAR691,$10.00,
VPAT601,$10.00,
VPAT601,$60.00,
VPAT641,$10.00,
VPAT641,$60.00,
VPAT643,$10.00,
VPAT643,$60.00,
VPAT645,$10.00,
VPAT645,$60.00,
VPAT650,$10.00,
VPAT650,$60.00,
VPAT651,$10.00,
VPAT651,$60.00,
VPAT653,$10.00,
VPAT653,$60.00,
VPAT685,$10.00,
VPAT685,$60.00,
VPAT690,$10.00,
VPAT691,$10.00,
VTMI619,$10.00,
VTMI619,$60.00,
VTMI643,$10.00,
VTMI643,$60.00,
VTMI647,$10.00,
VTMI647,$60.00,
VTMI648,$10.00,
VTMI648,$60.00,
VTMI650,$105.00,
VTMI654,$10.00,
VTMI654,$60.00,
VTMI685,$10.00,
VTMI685,$60.00,
VTMI689,$10.00,
VTMI691,$10.00,
VTMI981,$10.00,
VTPB221,$100.00,
VTPB285,$10.00,
VTPB289,$90.00,
VTPB301,$90.00,
VTPB303,$90.00,
VTPB334,$10.00,
VTPB334,$90.00,
VTPB405,$10.00,
VTPB405,$100.00,
VTPB407,$10.00,
VTPB407,$90.00,
VTPB408,$10.00,
VTPB408,$90.00,
VTPB409,$90.00,
VTPB410,$90.00,
VTPB412,$10.00,
VTPB412,$90.00,
VTPB421,$90.00,
VTPB438,$90.00,
VTPB452,$10.00,
VTPB452,$90.00,
VTPB454,$90.00,
VTPB485,$10.00,
VTPB485,$90.00,
VTPB487,$10.00,
VTPB487,$90.00,
VTPB489,$90.00,
VTPB910,$10.00,
VTPB910,$60.00,
VTPB911,$10.00,
VTPB911,$60.00,
VTPB920,$10.00,
VTPB920,$60.00,
VTPB922,$10.00,
VTPB922,$60.00,
VTPB923,$10.00,
VTPB923,$60.00,
VTPB940,$10.00,
VTPB940,$60.00,
VTPB941,$10.00,
VTPB941,$90.00,
VTPB948,$10.00,
VTPB985,$10.00,
VTPB989,$10.00,
VTPP281,$90.00,
VTPP285,$90.00,
VTPP291,$90.00,
VTPP323,$90.00,
VTPP401,$90.00,
VTPP423,$10.00,
VTPP423,$90.00,
VTPP424,$90.00,
VTPP425,$90.00,
VTPP427,$90.00,
VTPP429,$90.00,
VTPP430,$10.00,
VTPP430,$90.00,
VTPP431,$90.00,
VTPP434,$90.00,
VTPP435,$90.00,
VTPP481,$90.00,
VTPP485,$90.00,
VTPP489,$90.00,
VTPP491,$90.00,
VTPP605,$90.00,
VTPP606,$90.00,
VTPP655,$90.00,
VTPP656,$60.00,
VTPP657,$60.00,
VTPP659,$5.00,
VTPP659,$90.00,
VTPP685,$90.00,
VTPP689,$90.00,
VTPP910,$10.00,
VTPP910,$60.00,
VTPP912,$10.00,
VTPP912,$60.00,
VTPP924,$10.00,
VTPP924,$60.00,
VTPP925,$10.00,
VTPP925,$60.00,
VTPP926,$10.00,
VTPP926,$60.00,
VTPP948,$10.00,
VTPP985,$10.00,
VTPP985,$60.00,
